original_id,user_input,variation_type
8b68dfe1-a680-4af9-9edd-f7fc9d3d8890,Mercer Island WA 18 Holly Lane 98040 US,reordered
f21bc908-f886-44a1-b3f3-e42e1aecf400,6401 Northeast Windermere Raod Seattle WA 98105 US,typo
f21bc908-f886-44a1-b3f3-e42e1aecf400,6401 NE Windermere Rd Seattle WA 98105 US,abbreviation
0ade6365-e82b-4af2-8a6a-bbbb29f1a65b,408 North 62nd Street WA 98103 US,dropped_city
0ade6365-e82b-4af2-8a6a-bbbb29f1a65b,Seattle WA 408 N 62nd St,mixed
a769c8af-d409-46ab-bf96-541d92aa5fa6,3670 B Dayton Ave N Seattle,informal
a769c8af-d409-46ab-bf96-541d92aa5fa6,3670 B Dayton Avenue North Seattle WA US,dropped_zip
599a0583-fe15-413b-8a0b-95a498236ddf,4114 47th Ave S Seattle WA 98118 US,abbreviation
599a0583-fe15-413b-8a0b-95a498236ddf,4114 47th Avenue Souht Seattle WA 98118 US,typo
107ade36-92b5-4370-83cc-9310d7566d0f,910 31st Avenue South WA 98144 US,dropped_city
107ade36-92b5-4370-83cc-9310d7566d0f,910 31st Ave S Seattle,informal
29ed542a-c659-4bbc-ae4c-880e9cb4280d,6503 NE 61st St 98115 US,abbreviation
29ed542a-c659-4bbc-ae4c-880e9cb4280d,6503 Northeast 61ST Street US,dropped_zip
29ed542a-c659-4bbc-ae4c-880e9cb4280d,6503 NE 61st St,informal
d5f70df7-3c9f-47f9-b478-ca6a86f11a7c,2615 28th Ave W 98199 US,abbreviation
d5f70df7-3c9f-47f9-b478-ca6a86f11a7c,2615 28TH Aveneu West 98199 US,typo
d5f70df7-3c9f-47f9-b478-ca6a86f11a7c,28th Avenue West 2615 98199 US,reordered
4630dc17-3f8c-422e-9c88-ad3f757f2d79,606 NW 85th St 98117 US,abbreviation
4630dc17-3f8c-422e-9c88-ad3f757f2d79,606 NW 85th St,informal
4630dc17-3f8c-422e-9c88-ad3f757f2d79,606 Northwest 85TH Street US,dropped_zip
4765e907-f75b-4a92-89ef-c40ba2c56674,6348 24th Ave SW 98106 US,abbreviation
4765e907-f75b-4a92-89ef-c40ba2c56674,6348 24TH Avenue Southweat 98106 US,typo
4765e907-f75b-4a92-89ef-c40ba2c56674,6348 24th Ave SW,mixed
dadc9d32-b036-4046-a435-aea7cd2129b2,4718 Interlake Ave N 98103 US,abbreviation
dadc9d32-b036-4046-a435-aea7cd2129b2,4718 INTERLAKE Avenue North US,dropped_zip
dadc9d32-b036-4046-a435-aea7cd2129b2,Interlake Avenue North 4718 98103 US,reordered
45d1f2a6-6caf-4f11-99ff-cf5dce53e787,10765 14TH Avenue Southwest 98146 US,dropped_city
45d1f2a6-6caf-4f11-99ff-cf5dce53e787,10765 14th Ave SW Seattle 98146 US,abbreviation
45d1f2a6-6caf-4f11-99ff-cf5dce53e787,10765 14TH Avenue Southweat Seattle 98146 US,typo
2e42f5b2-6505-4087-81d9-e90073bfd8ee,2010 E Galer St 98112 US,abbreviation
2e42f5b2-6505-4087-81d9-e90073bfd8ee,2010 E Galer St,informal
2e42f5b2-6505-4087-81d9-e90073bfd8ee,2010 East GALER Street US,dropped_zip
b5d58229-162a-4bdb-9f9b-80f930c092e2,3406 97th Ave SE 98040 US,abbreviation
b5d58229-162a-4bdb-9f9b-80f930c092e2,3406 97TH Aveneu Southeast 98040 US,typo
b5d58229-162a-4bdb-9f9b-80f930c092e2,3406 97th Ave SE,mixed
c9451369-f20f-4654-8fed-8e2ad3121ed6,10015 15TH Avenue Southwest SEATTLE US,dropped_zip
c9451369-f20f-4654-8fed-8e2ad3121ed6,10015 15TH Avenue Southwest 98146 US,dropped_city
c9451369-f20f-4654-8fed-8e2ad3121ed6,SEATTLE 10015 15TH Avenue Southwest 98146 US,reordered
e6c17ff5-1369-44f2-9f33-52ac95f70a74,8448 Seward Park Ave S 98118 US,abbreviation
e6c17ff5-1369-44f2-9f33-52ac95f70a74,8448 Seward Park Ave S,informal
e6c17ff5-1369-44f2-9f33-52ac95f70a74,8448 SEWARD PARK Avenuw South 98118 US,typo
d6c4d5c3-63ab-434d-b827-71e347745377,3830 NE 92nd St 98115 US,abbreviation
d6c4d5c3-63ab-434d-b827-71e347745377,3830 Northeast 92ND Street US,dropped_zip
d6c4d5c3-63ab-434d-b827-71e347745377,3830 NE 92nd St,mixed
8dae6508-46c6-4704-8871-8dcb89d8100b,3425 Stone Way N 98103 US,abbreviation
8dae6508-46c6-4704-8871-8dcb89d8100b,3425 STONE Way Nort 98103 US,typo
8dae6508-46c6-4704-8871-8dcb89d8100b,3425 Stone Way N,informal
60d1115c-f6f7-441f-ad72-6d76ad8b1861,208 NW 48th St 98107 US,abbreviation
60d1115c-f6f7-441f-ad72-6d76ad8b1861,208 NW 48th St,informal
60d1115c-f6f7-441f-ad72-6d76ad8b1861,48th Street Northwest 208 98107 US,reordered
dac8c9da-c336-47e6-9418-6e5e31eee888,3015 NE 60th St 98105 US,abbreviation
dac8c9da-c336-47e6-9418-6e5e31eee888,3015 Northeast 60TH Street US,dropped_zip
dac8c9da-c336-47e6-9418-6e5e31eee888,3015 Northeast 60TH Strete 98105 US,typo
17a63877-9670-4065-a9c6-ea536abe6183,4510 California Ave SW 98116 US,abbreviation
17a63877-9670-4065-a9c6-ea536abe6183,4510 California Ave SW,informal
17a63877-9670-4065-a9c6-ea536abe6183,4510 CALIFORNIA Avenue Southwest US,dropped_zip
135e9f52-5c4d-47a9-ae12-2b2c9b5f7461,6512 Jones Ave NW 98117 US,abbreviation
135e9f52-5c4d-47a9-ae12-2b2c9b5f7461,6512 JONES Aveneu Northwest 98117 US,typo
135e9f52-5c4d-47a9-ae12-2b2c9b5f7461,6512 Jones Ave NW,mixed
81eff825-dbc1-49a6-be38-60faabfa4768,4530 38th Ave SW 98126 US,abbreviation
81eff825-dbc1-49a6-be38-60faabfa4768,4530 38TH Avenue Southwest US,dropped_zip
81eff825-dbc1-49a6-be38-60faabfa4768,38th Avenue Southwest 4530 98126 US,reordered
ebf75d31-ebcb-43ca-aa96-0511803ea506,9237 College Way N 98103 US,abbreviation
ebf75d31-ebcb-43ca-aa96-0511803ea506,9237 College Way N,informal
ebf75d31-ebcb-43ca-aa96-0511803ea506,9237 COLLGE Way North 98103 US,typo
1d8ccc0c-0223-4f5a-b49c-788de8bf9fec,9037 46th Ave S 98118 US,abbreviation
1d8ccc0c-0223-4f5a-b49c-788de8bf9fec,9037 46TH Avenue South US,dropped_zip
1d8ccc0c-0223-4f5a-b49c-788de8bf9fec,9037 46th Ave S,mixed
7865080a-00d4-41b9-93ba-65d41959b573,3324 B 35th Ave S 98144 US,abbreviation
7865080a-00d4-41b9-93ba-65d41959b573,3324 B 35TH Aveneu South 98144 US,typo
7865080a-00d4-41b9-93ba-65d41959b573,3324 B 35TH Avenue South US,dropped_zip
81139d0d-06ed-4d67-a943-9d3c619de532,2115 88th Ave NE 98004 US,abbreviation
81139d0d-06ed-4d67-a943-9d3c619de532,88th Avenue Northeast 2115 98004 US,reordered
81139d0d-06ed-4d67-a943-9d3c619de532,2115 88th Ave NE,informal
db1797dc-3e03-40b3-9237-c0bf754e6a4e,6711 30th Ave S 98108 US,abbreviation
db1797dc-3e03-40b3-9237-c0bf754e6a4e,6711 30TH Aveneu South 98108 US,typo
db1797dc-3e03-40b3-9237-c0bf754e6a4e,6711 30TH Avenue South US,dropped_zip
fdb251e1-e0b7-47d6-97d7-fc353cd96936,8516 29th Ave NW 98117 US,abbreviation
fdb251e1-e0b7-47d6-97d7-fc353cd96936,8516 29TH Avenue Northwest US,dropped_zip
fdb251e1-e0b7-47d6-97d7-fc353cd96936,29th Avenue Northwest 8516 98117 US,reordered
efedbb24-83b6-4fd6-bb53-4cc6c8da82c5,5973 A Rainier Ave S 98118 US,abbreviation
efedbb24-83b6-4fd6-bb53-4cc6c8da82c5,5973 A RAINIER Avenuw South 98118 US,typo
efedbb24-83b6-4fd6-bb53-4cc6c8da82c5,5973 A Rainier Ave S,informal
78b36dc1-5def-4269-9fd4-13b6a5f6a2a8,2103 NW 95th St 98117 US,abbreviation
78b36dc1-5def-4269-9fd4-13b6a5f6a2a8,2103 Northwest 95TH Street US,dropped_zip
78b36dc1-5def-4269-9fd4-13b6a5f6a2a8,2103 NW 95th St,informal
5231996e-aba1-44ef-a10e-c6b42a8cb779,1502 Queen Anne Ave N 98109 US,abbreviation
5231996e-aba1-44ef-a10e-c6b42a8cb779,1502 QUEEN ANNE Avenue North US,dropped_zip
5231996e-aba1-44ef-a10e-c6b42a8cb779,1502 Queen Anne,informal
18d5208f-c547-484b-b04e-91145961da32,10023 Northeats 29TH Place 98004 US,typo
18d5208f-c547-484b-b04e-91145961da32,10023 Northeast 29TH Place 98004 US,dropped_city
18d5208f-c547-484b-b04e-91145961da32,98004 Bellevue 10023 Northeast 29TH Place US,reordered
84779cf0-f328-493f-b87a-3d9ee74737b7,151 N 78th St 98103 US,abbreviation
84779cf0-f328-493f-b87a-3d9ee74737b7,151 N 78th St Seattle,mixed
84779cf0-f328-493f-b87a-3d9ee74737b7,151 North 78TH Street US,dropped_zip
88d72094-9223-429f-b81a-1e579b0d3d1e,4456 42ND Avenuw Southwest 98116 US,typo
88d72094-9223-429f-b81a-1e579b0d3d1e,4456 42nd,informal
88d72094-9223-429f-b81a-1e579b0d3d1e,4456 42ND Avenue Southwest 98116 US,dropped_city
449bf0b0-5076-4edb-bd7a-f67291646ee5,6411 S Bangor St 98178 US,abbreviation
449bf0b0-5076-4edb-bd7a-f67291646ee5,Seattle 98178 6411 South BANGOR Street US,reordered
449bf0b0-5076-4edb-bd7a-f67291646ee5,6411 South BANGOR Street US,dropped_zip
5348419e-96e2-46ee-bd31-464454a6bb34,5304 WALLINGFORd Avenue North 98103 US,typo
5348419e-96e2-46ee-bd31-464454a6bb34,5304 Wallingford Ave N Seattle,mixed
5348419e-96e2-46ee-bd31-464454a6bb34,5304 WALLINGFORD Avenue North 98103 US,dropped_city
7e7cc954-522c-4273-98fc-1f30110738b6,8346 Wolcott Ave S 98118 US,abbreviation
7e7cc954-522c-4273-98fc-1f30110738b6,8346 Wolcott,informal
7e7cc954-522c-4273-98fc-1f30110738b6,8346 WOLCOTT Avenue South US,dropped_zip
a35b42e9-aa47-4862-92b9-4e9d45c6935b,4120 BURKE Avennue North 98103 US,typo
a35b42e9-aa47-4862-92b9-4e9d45c6935b,Seattle 98103 4120 BURKE Avenue North US,reordered
a35b42e9-aa47-4862-92b9-4e9d45c6935b,4120 BURKE Avenue North 98103 US,dropped_city
59e500e9-b6a1-4dd7-b3ea-7cd3e4aa2447,5311 NE 86th St 98115 US,abbreviation
59e500e9-b6a1-4dd7-b3ea-7cd3e4aa2447,5311 86th,informal
59e500e9-b6a1-4dd7-b3ea-7cd3e4aa2447,5311 Northeast 86TH Street US,dropped_zip
bb015811-9e45-4e17-9579-d1ed378b26b0,9851 BELFAIR Lnae 98004 US,typo
bb015811-9e45-4e17-9579-d1ed378b26b0,9851 Belfair Ln Bellevue,mixed
bb015811-9e45-4e17-9579-d1ed378b26b0,9851 BELFAIR Lane 98004 US,dropped_city
00bac031-c7bc-4ed5-9757-4f3ae8ea8a0b,6008 Corliss Ave N 98103 US,abbreviation
00bac031-c7bc-4ed5-9757-4f3ae8ea8a0b,6008 Corliss,informal
00bac031-c7bc-4ed5-9757-4f3ae8ea8a0b,6008 CORLISS Avenue North US,dropped_zip
946d2342-6b57-471b-b62f-bf3a1105c227,435 UPLAND Raod 98039 US,typo
946d2342-6b57-471b-b62f-bf3a1105c227,98039 Bellevue 435 UPLAND Road US,reordered
946d2342-6b57-471b-b62f-bf3a1105c227,435 UPLAND Road 98039 US,dropped_city
897fc700-c40f-46b9-b4ba-b1667449cc73,7047 21st Ave NE 98115 US,abbreviation
897fc700-c40f-46b9-b4ba-b1667449cc73,7047 21st,informal
897fc700-c40f-46b9-b4ba-b1667449cc73,7047 21ST Avenue Northeast US,dropped_zip
7c0f16f2-cae8-4b05-b7e3-ce9b95b9874c,11510 28TH Avenu Southwest 98146 US,typo
7c0f16f2-cae8-4b05-b7e3-ce9b95b9874c,11510 28th Ave SW Seattle,mixed
7c0f16f2-cae8-4b05-b7e3-ce9b95b9874c,11510 28TH Avenue Southwest 98146 US,dropped_city
ee049c74-c76a-4f04-9ecc-56685317ac10,3201 1st Ave S 98134 US,abbreviation
ee049c74-c76a-4f04-9ecc-56685317ac10,3201 1st,informal
ee049c74-c76a-4f04-9ecc-56685317ac10,3201 1ST Avenue South US,dropped_zip
7df53bc1-6785-4242-aaea-1bc88b4a60a0,10242 36TH Avneue Southwest 98146 US,typo
7df53bc1-6785-4242-aaea-1bc88b4a60a0,Seattle 98146 10242 36TH Avenue Southwest US,reordered
7df53bc1-6785-4242-aaea-1bc88b4a60a0,10242 36TH Avenue Southwest 98146 US,dropped_city
e2319dcd-5456-4cb1-976c-2d9eefb11e4c,627 E Mercer St 98102 US,abbreviation
e2319dcd-5456-4cb1-976c-2d9eefb11e4c,627 Mercer,informal
e2319dcd-5456-4cb1-976c-2d9eefb11e4c,627 East MERCER Street US,dropped_zip
fd487849-7eb8-495d-ba89-5c0730d6df02,10811 26TH Avenue Sout 98168 US,typo
fd487849-7eb8-495d-ba89-5c0730d6df02,10811 26th Ave S Seattle,mixed
fd487849-7eb8-495d-ba89-5c0730d6df02,10811 26TH Avenue South 98168 US,dropped_city
1fa8f44d-2ce7-460a-b643-45308143a8bb,8303 Seward Park Ave S 98118 US,abbreviation
1fa8f44d-2ce7-460a-b643-45308143a8bb,8303 Seward Park,informal
1fa8f44d-2ce7-460a-b643-45308143a8bb,8303 SEWARD PARK Avenue South US,dropped_zip
6bcd4587-c6c3-48e3-9190-b55f6187a8c7,8638 26TH Avenuw Southwest 98106 US,typo
6bcd4587-c6c3-48e3-9190-b55f6187a8c7,Seattle 98106 8638 26TH Avenue Southwest US,reordered
6bcd4587-c6c3-48e3-9190-b55f6187a8c7,8638 26TH Avenue Southwest 98106 US,dropped_city
688bf080-4a47-4ba3-9000-6214fce51f2b,3102 13th Ave S 98144 US,abbreviation
688bf080-4a47-4ba3-9000-6214fce51f2b,3102 13th,informal
688bf080-4a47-4ba3-9000-6214fce51f2b,3102 13TH Avenue South US,dropped_zip
b199f9ca-5953-4561-b0ce-afc58b104326,6808 36TH Aveneu Northeast 98115 US,typo
b199f9ca-5953-4561-b0ce-afc58b104326,6808 NE 36th Ave Seattle,mixed
b199f9ca-5953-4561-b0ce-afc58b104326,6808 36TH Avenue Northeast 98115 US,dropped_city
c7cb275d-e7d9-4407-8fec-4e94f0ec7a8d,8432 S 112th St SEATTLE 98178 US,abbreviation
c7cb275d-e7d9-4407-8fec-4e94f0ec7a8d,8432 112th,informal
c7cb275d-e7d9-4407-8fec-4e94f0ec7a8d,Seattle 98178 8432 South 112TH Street US,reordered
af435fa6-ded0-4ad2-bbcc-3d11a80e6693,8409 SEWARD PARK Avenue South US,dropped_zip
af435fa6-ded0-4ad2-bbcc-3d11a80e6693,8409 SEWARD PARK Aveneu South 98118 US,typo
af435fa6-ded0-4ad2-bbcc-3d11a80e6693,8409 Seward Park Ave S Seattle,mixed
5812aa1a-4f20-410f-b87b-38b4585e985e,2027 Bellevue Sq 98004 US,abbreviation
5812aa1a-4f20-410f-b87b-38b4585e985e,98004 Bellevue 2027 BELLEVUE Square US,reordered
5812aa1a-4f20-410f-b87b-38b4585e985e,2027 BELLEVUE Square 98004 US,dropped_city
